 ITEM CODE ,BARCODE,BRAND,Item,TYPE,NICHE,QTY,PRICE_AED ,ORDER
 01AB35002000001-011059-0100CIT ,8427395940285,ARMAND BASI,ARMAND BASI IN RED (W) EDP 100 ml IT,REGULAR,,46,87,
 01AB86001000081-011059-0100CUS ,869659000249,ATELIER BLOEM,ATELIER BLOEM 1614 (U) EDP 100 ml US,REGULAR,NICHE,38,152,
 01AB86002000081-011059-0100CUS ,869659000218,ATELIER BLOEM,ATELIER BLOEM HALF MOON (U) EDP 100 ml US,REGULAR,NICHE,6,152,
 01AB86003000081-011059-0100CUS ,869659000225,ATELIER BLOEM,ATELIER BLOEM IRIS (U) EDP 100 ml US,REGULAR,NICHE,6,152,
 01AB86004000081-011059-0100CUS ,869659000232,ATELIER BLOEM,ATELIER BLOEM NIEUW AMSTERDAM (U) EDP 100 ml US,REGULAR,NICHE,17,152,
 01AB86005000081-011059-0100CUS ,869659000201,ATELIER BLOEM,ATELIER BLOEM WILLIAM (U) EDP 100 ml US,REGULAR,NICHE,39,152,
 01AC35033000081-016504-0200CFR ,3700591230004,ATELIER COLOGNE,ATELIER COLOGNE CLEMENTINE CALIFORNIA (U) COLOGNE ABSOLUE 200 ml FR,REGULAR,NICHE,98,346,
 01AC35040000081-016504-0100CFR ,3614273162937,ATELIER COLOGNE,ATELIER COLOGNE LEMON ISLAND (U) COLOGNE ABSOLUE 100 ml FR,REGULAR,,109,238,
 01AC35040000081-016558-0030CFR ,3614273162951,ATELIER COLOGNE,ATELIER COLOGNE LEMON ISLAND (U) COLOGNE ABSOLUE 30 ml TRAVEL SPRAY REFILLABLE FR,REGULAR,NICHE,113,92,
 01AC35039000081-016504-0200CFR ,3614272767508,ATELIER COLOGNE,ATELIER COLOGNE LOVE OSMANTHUS (U) COLOGNE ABSOLUE 200 ml FR,REGULAR,NICHE,220,260,
 01AC35024000081-016504-0200CFR ,3700591228001,ATELIER COLOGNE,ATELIER COLOGNE MIMOSA INDIGO (U) COLOGNE ABSOLUE 200 ml FR,REGULAR,NICHE,183,292,
 01AC35030000081-016504-0100CFR ,3700591205033,ATELIER COLOGNE,ATELIER COLOGNE OOLANG INFINI (U) COLOGNE ABSOLUE 100 ml FR,REGULAR,,111,265,
 40AC35001000081-010047-0000CCN ,2345888456142,ATELIER COLOGNE,ATELIER COLOGNE ORANGE SANGUINE (U) TOTE BAG CN,REGULAR,NICHE,240,22,
 01AC35020000081-016558-0030CFR ,3700591218019,ATELIER COLOGNE,ATELIER COLOGNE SUD MAGNOLIA (U) COLOGNE ABSOLUE 30 ml TRAVEL SPRAY REFILLABLE FR,REGULAR,NICHE,240,71,
 01AT38014020081-016607-0100CIT ,8011003866496,ATKINSONS,ATKINSONS 24 OLD BOND STREET TRIPLE EXTRACT (U) EDC CONCENTREE 100 ml IT,REGULAR,NICHE,33,258,
 01AT38028000001-011569-0100CIT ,8011003867233,ATKINSONS,ATKINSONS HER MAJESTY THE OUD (W) EDP 100 ml IT,REGULAR,NICHE,160,249,
 01AT38044000002-011059-0100CIT ,8011003877973,ATKINSONS,ATKINSONS JAMES (M) EDP 100 ml IT,REGULAR,NICHE,12,276,
 01AT38031000081-011569-0100CIT ,8011003866090,ATKINSONS,ATKINSONS SCILLY NEROLI (U) EDP 100 ml IT,REGULAR,NICHE,52,179,
 01AT38033000081-011569-0100CIT ,8011003867295,ATKINSONS,ATKINSONS THE OTHER SIDE OF OUD (U) EDP 100 ml IT,REGULAR,NICHE,240,249,
 01AC95012000001-011059-0100CAE ,6290102024583,ATTAR COLLECTION,ATTAR COLLECTION AREEJ (W) EDP 100 ml AE,REGULAR,NICHE,54,168,
 01AC95009000081-011059-0100CAE ,6390902024155,ATTAR COLLECTION,ATTAR COLLECTION AZALEA (U) EDP 100 ml AE,REGULAR,NICHE,107,152,
 01AC95006000022-011059-0100CAE ,6390902022212,ATTAR COLLECTION,ATTAR COLLECTION CRYSTAL LOVE FOR HIM (M) EDP 100 ml AE,REGULAR,NICHE,46,157,
 01AC95013000081-011059-0100CAE ,6290102027126,ATTAR COLLECTION,ATTAR COLLECTION FLEUR DE SANTAL (U) EDP 100 ml AE,REGULAR,NICHE,214,227,
 01AC95011000081-011059-0100CAE ,6390902022649,ATTAR COLLECTION,ATTAR COLLECTION FLORAL MUSK (U) EDP 100 ml AE,REGULAR,NICHE,103,146,
 01AC95001000081-011059-0100CAE ,6300020152357,ATTAR COLLECTION,ATTAR COLLECTION MUSK KASHMIR (U) EDP 100 ml AE,REGULAR,NICHE,12,184,
 01AU84005000081-011569-0100CFR ,6290171071075,AUTHENTIC,AUTHENTIC EPOCH (U) EDP 100 ml FR,REGULAR,,12,49,
 01AU84004000081-011059-0100CFR ,92624802481,AUTHENTIC,AUTHENTIC PETRICHOR (U) EDP 100 ml FR,REGULAR,,125,27,
 01AZ35049010002-014057-0100CFR ,3351500017997,AZZARO,AZZARO AZZARO SPORT (M) EDT 100 ml FR,REGULAR,,240,53,
 01AZ35013000002-011059-0100CFR ,3614273650311,AZZARO,AZZARO CHROME (M) EDP 100 ml FR,REGULAR,,225,119,
 01AZ35013000002-010020-0100CFR ,3614273872287,AZZARO,AZZARO CHROME (M) PARFUM 100 ml FR,REGULAR,,19,135,
 01AZ35013030002-014650-0125CFR ,3351500015245,AZZARO,AZZARO CHROME LEGEND (M) EDT 125 ml FR,REGULAR,,240,74,
 01AZ35013030002-014650-0075CFR ,3351500015238,AZZARO,AZZARO CHROME LEGEND (M) EDT 75 ml FR,REGULAR,,240,54,
 01AZ35013070002-014650-0100CFR ,3351500020317,AZZARO,AZZARO CHROME UNITED (M) EDT 100 ml FR,REGULAR,,240,71,
 01AZ35000000014-016505-0100CFR ,3351500018024,AZZARO,AZZARO POUR HOMME (M) COLOGNE INTENSE 100 ml FR,REGULAR,,147,76,
 01AZ35000000014-014650-0200CFR ,3351500011469,AZZARO,AZZARO POUR HOMME (M) EDT 200 ml FR,REGULAR,,182,110,
 01AZ35000000014-014057-0030CFR ,3351500011490,AZZARO,AZZARO POUR HOMME (M) EDT 30 ml FR,REGULAR,,98,38,
 01AZ35035000002-011059-0100CFR ,3614273903172,AZZARO,AZZARO WANTED (M) EDP 100 ml FR,REGULAR,,156,200,
 01BA36002020002-014057-0090CDE ,4011700907014,BALDESSARINI,BALDESSARINI AMBRE EAU FRAICHE (M) EDT 90 ml DE,REGULAR,,240,49,
 01BA36009000002-014057-0075CDE ,4011700902699,BALDESSARINI,BALDESSARINI BLACK (M) EDT 75 ml DE,REGULAR,,240,58,
 01BA36008000002-014057-0090CDE ,4011700919024,BALDESSARINI,BALDESSARINI COOL FORCE (M) EDT 90 ml DE,REGULAR,,240,49,
 01BA36008010002-014057-0050CDE ,4011700919161,BALDESSARINI,BALDESSARINI COOL FORCE SPORT (M) EDT 50 ml DE,REGULAR,,240,22,
 01BA36010000002-014057-0090CDE ,4011700908110,BALDESSARINI,BALDESSARINI SIGNATURE (M) EDT 90 ml DE,REGULAR,,117,81,
 01BR35006000003-011059-0100CUS ,840797116344,BANANA REPUBLIC,BANANA REPUBLIC ALABASTER WOMAN (W) EDP 100 ml US,REGULAR,,77,49,
 01BR35024010081-011059-0075CFR ,840797116429,BANANA REPUBLIC,BANANA REPUBLIC BLACK PLATINUM 06 (U) EDP 75 ml FR,REGULAR,,107,65,
 01BR35007010004-011059-0100CUS ,840797138735,BANANA REPUBLIC,BANANA REPUBLIC BLACK WALNUT LEGEND MAN (M) EDP 100 ml US,REGULAR,,55,49,
 01BR35011000002-014650-0100CUS ,840797136250,BANANA REPUBLIC,BANANA REPUBLIC CORDOVAN (M) EDT 100 ml US,REGULAR,,25,46,
 01BR35011010002-011059-0100CUS ,840797153882,BANANA REPUBLIC,BANANA REPUBLIC CORDOVAN VINTAGE (M) EDP 100 ml US,REGULAR,,184,49,
 01BR35030000081-011059-0075CFR ,840797126268,BANANA REPUBLIC,BANANA REPUBLIC DARK CHERRY & AMBER (U) EDP 75 ml FR,REGULAR,,110,76,
 01BR35025000081-011059-0075CFR ,840797126275,BANANA REPUBLIC,BANANA REPUBLIC GARDENIA & CARDAMOM (U) EDP 75 ml FR,REGULAR,,62,65,
 01BR35022010081-011059-0075CUS ,840797116467,BANANA REPUBLIC,BANANA REPUBLIC LEATHER RESERVE 83 (U) EDP 75 ml US,REGULAR,,209,60,
 01BR35002000004-014057-0125CUS ,85715409164,BANANA REPUBLIC,BANANA REPUBLIC M MAN (M) EDT 125 ml US,REGULAR,,66,46,
 01BR35004000004-014057-0100CUS ,840797116368,BANANA REPUBLIC,BANANA REPUBLIC MODERN MAN (M) EDT 100 ml US,REGULAR,,28,44,
 01BR35004000003-011059-0100CUS ,840797116283,BANANA REPUBLIC,BANANA REPUBLIC MODERN WOMAN (W) EDP 100 ml US,REGULAR,,6,49,
 01BR35019010081-011059-0075CFR ,840797116481,BANANA REPUBLIC,BANANA REPUBLIC OUD MOSAIC 17 (U) EDP 75 ml FR,REGULAR,,12,65,
 01BR35009010003-011059-0100CUS ,840797138728,BANANA REPUBLIC,BANANA REPUBLIC ROSEWOOD AMOR WOMAN (W) EDP 100 ml US,REGULAR,,168,44,
 01BR35009000003-011569-0100CUS ,840797139244,BANANA REPUBLIC,BANANA REPUBLIC ROSEWOOD WOMAN (W) EDP 100 ml US,REGULAR,,115,49,
 01BR35010010002-011059-0100CUS ,840797153905,BANANA REPUBLIC,BANANA REPUBLIC SLATE ARCTIC (M) EDP 100 ml US,REGULAR,,164,49,
 01BB46034000001-017516-0236CUS ,667554976528,BATH & BODY WORKS,BATH & BODY WORKS ROSE (W) FINE FRAGRANCE MIST 236 ml US,REGULAR,,77,26,
 01BB46023000001-017550-0236CUS ,667554369580,BATH & BODY WORKS,BATH & BODY WORKS SWEET PEA (W) FINE FRAGRANCE MIST 236 ml US,REGULAR,,162,26,
 01BM46000000001-011059-0100CAE ,857792005177,BCBG MAX AZRIA,BCBG MAX AZRIA (W) EDP 100 ml AE,REGULAR,,6,49,
 01BM46001000001-011059-0100CAE ,857792005191,BCBG MAX AZRIA,BCBG MAX AZRIA BON CHIC (W) EDP 100 ml AE,REGULAR,,12,49,
 01BM46002000001-011059-0100CAE ,850038675134,BCBG MAX AZRIA,BCBG MAX AZRIA BON GENRE (W) EDP 100 ml AE,REGULAR,,64,49,
 01BP86016000081-011059-0100CFR ,3760035450726,BDK PARFUMS,BDK PARFUMS AMBRE SAFRANO (U) EDP 100 ml FR,REGULAR,NICHE,156,341,
 01BP86014000081-011059-0100CFR ,3760035450320,BDK PARFUMS,BDK PARFUMS FRENCH BOUQUET (U) EDP 100 ml FR,REGULAR,NICHE,37,341,
 01BP86017000081-011059-0100CFR ,3760035450986,BDK PARFUMS,BDK PARFUMS VANILLE LEATHER (U) EDP 100 ml FR,REGULAR,NICHE,112,486,
 01BB35007020001-011059-0100CUS ,85715135858,BEBE,BEBE GLAM 24 KARAT (W) EDP 100 ml US,REGULAR,,53,49,
 01BB35007010001-011059-0100CUS ,85715135872,BEBE,BEBE GLAM PLATINUM (W) EDP 100 ml US,REGULAR,,42,49,
 01BB35001000001-011059-0100CUS ,85715138231,BEBE,BEBE SHEER (W) EDP 100 ml US,REGULAR,,17,54,
 01BE40001080004-011059-0100CES ,8433982020575,BENETTON,BENETTON COLORS DE BENETTON BLACK INTENSO MAN (M) EDP 100 ml ES,REGULAR,,178,44,
 01BE40035000002-014057-0090CES ,8433982019562,BENETTON,BENETTON WE ARE TRIBE (M) EDT 90 ml ES,REGULAR,,24,49,
 01BE15003000010-011059-0100CFR ,7640111508243,BENTLEY,BENTLEY ABSOLUTE FOR MEN (M) EDP 100 ml FR,REGULAR,,240,79,
 01BE15002000010-014057-0100CFR ,7640111505631,BENTLEY,BENTLEY AZURE FOR MEN (M) EDT 100 ml FR,REGULAR,,240,71,
 01BE15000000010-014057-0100CFR ,7640111497394,BENTLEY,BENTLEY FOR MEN (M) EDT 100 ml FR,REGULAR,,240,71,
 01BE15005000002-014057-0100CFR ,7640163970012,BENTLEY,BENTLEY INFINITE (M) EDT 100 ml FR,REGULAR,,240,67,
 01BE15005020002-014057-0100CFR ,7640163971293,BENTLEY,BENTLEY INFINITE RUSH (M) EDT 100 ml FR,REGULAR,,240,74,
 01BE15005020102-014057-0100CFR ,7640171190044,BENTLEY,BENTLEY INFINITE RUSH WHITE EDITION (M) EDT 100 ml FR,REGULAR,,227,67,
 01BE15001000010-011059-0100CFR ,7640111497547,BENTLEY,BENTLEY INTENSE FOR MEN (M) EDP 100 ml FR,REGULAR,,240,73,
 01BE36010120081-011059-0100CFR ,3331849002465,BERDOUES,BERDOUES COLLECTION GRANDS CRUS ARZ EL-RAB (U) EDP 100 ml FR,REGULAR,NICHE,6,135,
 01BE36010190081-011059-0100CFR ,3331849015991,BERDOUES,BERDOUES COLLECTION GRANDS CRUS GUARIA MORADA (U) EDP 100 ml FR,REGULAR,NICHE,6,135,
 01BE36010100001-011059-0100CFR ,3331849002458,BERDOUES,BERDOUES COLLECTION GRANDS CRUS SOMEI YOSHINO (W) EDP 100 ml FR,REGULAR,NICHE,12,135,
 01BL42012020001-014057-0100CIT ,8058045428947,BLUMARINE,BLUMARINE LES EAUX EXUBERANTES MON PETIT CHOU (W) EDT 100 ml IT,REGULAR,,25,65,
 01BV43024000081-010006-0100CUK ,5060215062342,BOADICEA THE VICTORIOUS,BOADICEA THE VICTORIOUS BLUE SAPPHIRE (U) PURE PARFUM 100 ml UK,REGULAR,NICHE,6,"1,394.00",
 01BV43015000081-011059-0100CUK ,5060215062625,BOADICEA THE VICTORIOUS,BOADICEA THE VICTORIOUS CHARIOT (U) EDP 100 ml UK,REGULAR,NICHE,19,389,
 01BV43001000081-011059-0100CUK ,5060215061130,BOADICEA THE VICTORIOUS,BOADICEA THE VICTORIOUS COMPLEX (U) EDP 100 ml UK,REGULAR,NICHE,126,416,
 01BV43017000081-011059-0100CUK ,5060475233001,BOADICEA THE VICTORIOUS,BOADICEA THE VICTORIOUS EMPOWERED (U) EDP 100 ml UK,REGULAR,NICHE,6,459,
 01BV43021000081-011059-0100CUK ,5060215062632,BOADICEA THE VICTORIOUS,BOADICEA THE VICTORIOUS MONARCH (U) EDP 100 ml UK,REGULAR,NICHE,6,389,
 01BO82002000081-010162-0050CPL ,5902659104458,BOHOBOCO,BOHOBOCO MAGIC MUSHROOMS (U) PERFUME 50 ml PL,REGULAR,NICHE,14,346,
 01BO35032000081-011059-0100CUS ,888874002029,BOND NO.9,BOND NO.9 ASTOR PLACE (U) EDP 100 ml US,REGULAR,NICHE,80,540,
 01BO35022000081-011059-0100CUS ,888874001466,BOND NO.9,BOND NO.9 BLEECKER STREET (U) EDP 100 ml US,REGULAR,NICHE,43,589,
 01BO35018010001-011059-0100CUS ,888874002609,BOND NO.9,BOND NO.9 CENTRAL PARK SOUTH (W) EDP 100 ml US,REGULAR,NICHE,110,668,
 01BO35018020081-011059-0100CUS ,888874002401,BOND NO.9,BOND NO.9 CENTRAL PARK WEST (U) EDP 100 ml US,REGULAR,NICHE,103,668,
 01BO35055060081-011059-0100CUS ,888874005532,BOND NO.9,BOND NO.9 DUBAI AMBER (U) EDP 100 ml US,REGULAR,NICHE,12,875,
 01BO35055100081-011059-0100CUS ,888874005631,BOND NO.9,BOND NO.9 DUBAI BLACK SAPPHIRE (U) EDP 100 ml US,REGULAR,NICHE,33,875,
 01BO35055110081-011059-0100CUS ,888874005617,BOND NO.9,BOND NO.9 DUBAI GARNET (U) EDP 100 ml US,REGULAR,NICHE,58,729,
 01BO35055090081-011059-0100CUS ,888874005624,BOND NO.9,BOND NO.9 DUBAI JADE (U) EDP 100 ml US,REGULAR,NICHE,62,783,
 01BO35066000081-011059-0100CUS ,888874006836,BOND NO.9,BOND NO.9 FIDI (U) EDP 100 ml US,REGULAR,NICHE,24,540,
 01BO35069000081-011059-0100CUS ,888874006584,BOND NO.9,BOND NO.9 GREENWICH VILLAGE (U) EDP 100 ml US,REGULAR,NICHE,240,729,
 01BO35009030001-011059-0100CUS ,888874005488,BOND NO.9,BOND NO.9 MADISON AVENUE (W) EDP 100 ml US,REGULAR,NICHE,92,675,
 01BO35009020001-011059-0100CUS ,888874002296,BOND NO.9,BOND NO.9 MADISON SQUARE PARK (W) EDP 100 ml US,REGULAR,NICHE,107,675,
 01BO35009020001-011569-0100CUS ,890766421009,BOND NO.9,BOND NO.9 MADISON SQUARE PARK (W) EDP 100 ml US,REGULAR,NICHE,6,675,
 01BO35061000001-011059-0100CUS ,888874005723,BOND NO.9,BOND NO.9 NOLITA (W) EDP 100 ml US,REGULAR,NICHE,113,567,
 01BO35060000081-011059-0100CUS ,888874002111,BOND NO.9,BOND NO.9 PERFUME (U) EDP 100 ml US,REGULAR,NICHE,136,643,
 01BO35062000081-011059-0100CUS ,888874005648,BOND NO.9,BOND NO.9 SUTTON PLACE (U) EDP 100 ml US,REGULAR,NICHE,88,558,
 01BO35021000081-011059-0100CUS ,888874001152,BOND NO.9,BOND NO.9 WALL STREET (U) EDP 100 ml US,REGULAR,NICHE,240,621,
 01BV15007000002-014057-0050CES ,3614225008726,BOTTEGA VENETA,BOTTEGA VENETA ILLUSIONE (M) EDT 50 ml ES,REGULAR,,60,143,
 01BV15007000002-014057-0090CES ,3614225008764,BOTTEGA VENETA,BOTTEGA VENETA ILLUSIONE (M) EDT 90 ml ES,REGULAR,,111,195,
 01BV15007020022-014057-0050CES ,3614229379488,BOTTEGA VENETA,BOTTEGA VENETA ILLUSIONE BOIS NU FOR HIM (M) EDT 50 ml ES,REGULAR,,129,152,
 01BV15007010021-011059-0050CES ,3614229144437,BOTTEGA VENETA,BOTTEGA VENETA ILLUSIONE TONKA SOLAIRE FOR HER (W) EDP 50 ml ES,REGULAR,,161,189,
 01BV15004000002-014057-0050CFR ,3607346504437,BOTTEGA VENETA,BOTTEGA VENETA POUR HOMME (M) EDT 50 ml FR,REGULAR,,227,152,
 01BO10000000001-011059-0100CFR ,3386460036351,BOUCHERON,BOUCHERON (W) EDP 100 ml FR,REGULAR,,105,101,
 01BO10000000001-014057-0100CFR ,3386460036757,BOUCHERON,BOUCHERON (W) EDT 100 ml FR,REGULAR,,12,108,
 01BO10014010081-011059-0125CFR ,3386460080231,BOUCHERON,BOUCHERON AMBRE D'ALEXANDRIE (U) EDP 125 ml FR,REGULAR,NICHE,12,303,
 01BO10029010081-011059-0125CFR ,3386460124935,BOUCHERON,BOUCHERON CUIR DE VENISE (U) EDP 125 ml FR,REGULAR,NICHE,6,297,
 01BO10008010001-014595-0100CFR ,3577581713706,BOUCHERON,BOUCHERON EAU LEGERE LIMITED EDITION (W) EDT LEGERE 100 ml FR,REGULAR,,16,92,
 01BO10026000001-011059-0100CFR ,3386460106207,BOUCHERON,BOUCHERON FLEURS (W) EDP 100 ml FR,REGULAR,,43,62,
 01BO10003050001-011059-0100CFR ,3386460036467,BOUCHERON,BOUCHERON JAIPUR BRACELET (W) EDP 100 ml FR,REGULAR,,67,83,
 01BO10015010081-011059-0125CFR ,3386460080217,BOUCHERON,BOUCHERON OUD DE CARTHAGE (U) EDP 125 ml FR,REGULAR,NICHE,47,260,
 01BO10012000001-011059-0100CFR ,3386460057059,BOUCHERON,BOUCHERON PLACE VENDOME (W) EDP 100 ml FR,REGULAR,,240,113,
 01BO10000000014-014057-0100CFR ,3386460036405,BOUCHERON,BOUCHERON POUR HOMME (M) EDT 100 ml FR,REGULAR,,70,85,
 01BO10013040013-011059-0100CFR ,3386460124966,BOUCHERON,BOUCHERON QUATRE EN BLEU POUR FEMME (W) EDP 100 ml FR,REGULAR,,35,125,
 01BO10013050013-011059-0100CFR ,3386460129398,BOUCHERON,BOUCHERON QUATRE ICONIC POUR FEMME (W) EDP 100 ml FR,REGULAR,,191,119,
 01BO10013050013-011059-0050CFR ,3386460129404,BOUCHERON,BOUCHERON QUATRE ICONIC POUR FEMME (W) EDP 50 ml FR,REGULAR,,17,81,
 01BO10013000013-011059-0100CFR ,3386460066075,BOUCHERON,BOUCHERON QUATRE POUR FEMME (W) EDP 100 ml FR,REGULAR,,240,114,
 01BO10028010081-011059-0125CFR ,3386460113656,BOUCHERON,BOUCHERON ROSE D'ISPARTA (U) EDP 125 ml FR,REGULAR,NICHE,6,292,
 01BO10025000001-011059-0050CFR ,3386460114332,BOUCHERON,BOUCHERON SERPENT BOHEME (W) EDP 50 ml FR,REGULAR,,16,76,
 01BO10030000014-011059-0100CFR ,3386460135177,BOUCHERON,BOUCHERON SINGULIER POUR HOMME (M) EDP 100 ml FR,REGULAR,,141,107,
 01BO10030000014-011059-0050CFR ,3386460135184,BOUCHERON,BOUCHERON SINGULIER POUR HOMME (M) EDP 50 ml FR,REGULAR,,81,81,
 01BR10000000002-011059-0100CFR ,7640171193595,BRIONI,BRIONI (M) EDP 100 ml FR,REGULAR,NICHE,47,152,
 01BR10000000002-011059-0060CFR ,7640171193601,BRIONI,BRIONI (M) EDP 60 ml FR,REGULAR,NICHE,43,135,
 01BR10000000002-011463-0100CFR ,7640171194134,BRIONI,BRIONI (M) EDP ECLAT 100 ml FR,REGULAR,NICHE,12,152,
 01BS55005000001-011059-0100CUS ,719346117722,BRITNEY SPEARS,BRITNEY SPEARS BELIEVE (W) EDP 100 ml US,REGULAR,,80,59,
 01BS55021000001-014057-0100CES ,719346258111,BRITNEY SPEARS,BRITNEY SPEARS BLISSFUL FANTASY (W) EDT 100 ml ES,REGULAR,,191,59,
 01BS55007000001-011059-0100CES ,719346567442,BRITNEY SPEARS,BRITNEY SPEARS CIRCUS FANTASY (W) EDP 100 ml ES,REGULAR,,105,54,
 01BS55001000001-011059-0100CUS ,719346034425,BRITNEY SPEARS,BRITNEY SPEARS CURIOUS (W) EDP 100 ml US,REGULAR,,103,53,
 01BS55019000001-014057-0100CES ,719346256360,BRITNEY SPEARS,BRITNEY SPEARS ELECTRIC FANTASY (W) EDT 100 ml ES,REGULAR,,26,65,
 01BS55002000001-011059-0100CES ,719346065405,BRITNEY SPEARS,BRITNEY SPEARS FANTASY (W) EDP 100 ml ES,REGULAR,,240,57,
 01BS55002080001-011059-0100CES ,719346565868,BRITNEY SPEARS,BRITNEY SPEARS FANTASY INTENSE (W) EDP 100 ml ES,REGULAR,,6,65,
 01BS55002090001-014057-0100CES ,719346256346,BRITNEY SPEARS,BRITNEY SPEARS FANTASY SHEER (W) EDT 100 ml ES,REGULAR,,6,59,
 01BS55020000001-014057-0100CES ,719346250436,BRITNEY SPEARS,BRITNEY SPEARS FESTIVE FANTASY (W) EDT 100 ml ES,REGULAR,,89,63,
 01BS55006000001-011059-0100CES ,719346552875,BRITNEY SPEARS,BRITNEY SPEARS HIDDEN FANTASY (W) EDP 100 ml ES,REGULAR,,67,59,
 01BS55022000001-014057-0100CES ,719346262170,BRITNEY SPEARS,BRITNEY SPEARS JUNGLE FANTASY (W) EDT 100 ml ES,REGULAR,,182,76,
 01BS55004000001-011059-0100CES ,719346094665,BRITNEY SPEARS,BRITNEY SPEARS MIDNIGHT FANTASY (W) EDP 100 ml ES,REGULAR,,240,56,
 01BR89000000002-016513-0250CES ,8414135018649,BRUMMEL,BRUMMEL (M) EDC 250 ml SPLASH ES,REGULAR,,222,24,
 01BR89000000002-016516-0030CES ,8414135019660,BRUMMEL,BRUMMEL (M) EDC 30 ml ES,REGULAR,,206,9,
 01BR89000000002-016513-0500CES ,8414135018595,BRUMMEL,BRUMMEL (M) EDC 500 ml SPLASH ES,REGULAR,,222,42,
 01BR89001000002-016516-0125CES ,8414135018779,BRUMMEL,BRUMMEL SPORT (M) EDC 125 ml ES,REGULAR,,240,16,
 01BR89001000002-016513-0250CES ,8414135018762,BRUMMEL,BRUMMEL SPORT (M) EDC 250 ml SPLASH ES,REGULAR,,240,24,
 01BR89001000002-016516-0030CES ,8414135020833,BRUMMEL,BRUMMEL SPORT (M) EDC 30 ml ES,REGULAR,,94,9,
 01BU10006060021-014057-0050CDE ,3614226905147,BURBERRY,BURBERRY BRIT SHEER FOR HER (W) EDT 50 ml DE,REGULAR,,6,84,
 01BU10006060021-014057-0050CES ,3614226905147,BURBERRY,BURBERRY BRIT SHEER FOR HER (W) EDT 50 ml ES,REGULAR,,168,84,
 01BU10015000001-014057-0100CES ,3616301975755,BURBERRY,BURBERRY HER (W) EDT 100 ml ES,REGULAR,,236,227,
 01BU10015050001-011471-0030CES ,3616304061929,BURBERRY,BURBERRY HER ELIXIR DE PARFUM (W) EDP INTENSE 30 ml ES,REGULAR,,240,141,
 01BU10015050001-011471-0050CES ,3616304061936,BURBERRY,BURBERRY HER ELIXIR DE PARFUM (W) EDP INTENSE 50 ml ES,REGULAR,,239,200,
 01BU10015040001-011059-0100CES ,3616300892442,BURBERRY,BURBERRY HER LONDON DREAM (W) EDP 100 ml ES,REGULAR,,75,227,
 01BU10015040001-011059-0030CES ,3616300892428,BURBERRY,BURBERRY HER LONDON DREAM (W) EDP 30 ml ES,REGULAR,,240,114,
 01BU10018000002-011059-0050CES ,3614228838030,BURBERRY,BURBERRY HERO (M) EDP 50 ml ES,REGULAR,,240,155,
 01BU10018000002-014057-0100CES ,3614229820799,BURBERRY,BURBERRY HERO (M) EDT 100 ml ES,REGULAR,,39,179,
 01BU10018000002-014057-0150CES ,3614229820805,BURBERRY,BURBERRY HERO (M) EDT 150 ml ES,REGULAR,,39,227,
 01BU10008000009-011059-0030CES ,3614226905208,BURBERRY,BURBERRY LONDON FOR WOMEN (W) EDP 30 ml ES,REGULAR,,240,72,
 01BU10014000002-011569-0100CDE ,3616301838210,BURBERRY,BURBERRY MR. BURBERRY (M) EDP 100 ml DE,REGULAR,,239,162,
 01BU10014000002-011059-0100CES ,3616301838210,BURBERRY,BURBERRY MR. BURBERRY (M) EDP 100 ml ES,REGULAR,,240,162,
 01BU10014000002-014057-0100CES ,3614229840124,BURBERRY,BURBERRY MR. BURBERRY (M) EDT 100 ml ES,REGULAR,,240,141,
 01BU10014000002-014057-0050CES ,3614229840117,BURBERRY,BURBERRY MR. BURBERRY (M) EDT 50 ml ES,REGULAR,,140,96,
 01BU10014010002-014057-0050CFR ,5045551783670,BURBERRY,BURBERRY MR. BURBERRY INDIGO (M) EDT 50 ml FR,REGULAR,,213,84,
 01BU10013000001-011059-0090CES ,3614226905963,BURBERRY,BURBERRY MY BURBERRY (W) EDP 90 ml ES,REGULAR,,28,227,
 01BU10013020001-010020-0050CES ,3614229828993,BURBERRY,BURBERRY MY BURBERRY BLACK (W) PARFUM 50 ml ES,REGULAR,,240,173,
 01BU10013020001-010020-0090CES ,3614229829006,BURBERRY,BURBERRY MY BURBERRY BLACK (W) PARFUM 90 ml ES,REGULAR,,240,235,
 01BU10013040001-011059-0050CES ,3614229829037,BURBERRY,BURBERRY MY BURBERRY BLUSH (W) EDP 50 ml ES,REGULAR,,28,173,
 01BU10013040001-011059-0090CES ,3614229829044,BURBERRY,BURBERRY MY BURBERRY BLUSH (W) EDP 90 ml ES,REGULAR,,6,243,
 01BU10004000009-011059-0100CES ,3614226905000,BURBERRY,BURBERRY TOUCH FOR WOMEN (W) EDP 100 ml ES,REGULAR,,12,114,
 01BV05009030014-014718-0100CIT ,783320413711,BVLGARI,BVLGARI AQVA MARINE POUR HOMME (M) EDT 100 ml IT,REGULAR,,240,229,
 01BV05009030014-014718-0050CIT ,783320413704,BVLGARI,BVLGARI AQVA MARINE POUR HOMME (M) EDT 50 ml IT,REGULAR,,240,162,
 01BV05016100002-011569-0100CIT ,783320417887,BVLGARI,BVLGARI LE GEMME AMBERO (M) EDP 100 ml IT,REGULAR,NICHE,6,918,
 01BV05016240002-011059-0100CIT ,783320417917,BVLGARI,BVLGARI LE GEMME EMPYR (M) EDP 100 ml IT,REGULAR,NICHE,6,918,
