BARCODE,Vendor SKU,Item,PRICE_AED,Price Usd,Qty,Group,Remarks
618131028192,PETCAR100MS,Carrera Master EDT 100 ml,30,6.81,17,Regular,
3432240026750,PPRBVC100,Cartier Baiser Volé EDP W 100 ml,260,69.48,15,Regular,
3432240502131,PETDCL100,Cartier Declaration EDT M 100 ml,210,55.86,57,Regular,
3432240501875,PPRDCL100,Cartier Declaration Parfum PAR M 100 ml,260,69.48,3,Regular,
3432240504319,PPRCRPN75P,Cartier La Panthere Parfum EDP 75 ml,265,70.84,1,Regular,
3432240506252,PETCRPS100EN,Cartier Pasha de Cartier Édition Noire EDT M 100 ml,215,57.22,1,Regular,
3432240507129,PPRCRP100NAP,Cartier Pasha Noir De Absolu Parfum 100ml,255,68.12,16,Regular,
5050456522743,PET1881/1,Cerruti 1881 pour Homme EDT M 100 ml,72,18.26,13,Regular,6.89E+11
5050456522736,PET1881/1L,Cerruti 1881 W EDT 100 ml,82,20.98,22,Regular,
3145891071870,PPRBDC100PLE,Chanel Bleu De Chanel Parfum Limited Edition 100ml,500,134.88,20,Regular,
3145891074604,PETBDC100,Chanel Bleu De Channel M EDT 100 ml,395,106.27,21,Regular,
3145891165203,PPRCOC100M,Chanel Coco Mademoiselle EDP 100 ml,505,136.24,13,Regular,
3607346232385,PPRCLO75,Chloe Chloe EDP W 75 ml,225,59.95,2,Regular,
3614223113347,PPRCLO75N,Chloé Nomade EDP W 75 ml,225,59.95,44,Regular,
7640177360007,PETCHP1MG80M,Chopard 1000 Miglia EDT 80ML SPY.,65,16.35,120+,Regular,
7640177360366,PPRCBIM80,Chopard Black Incense Malaki EDP 80 ml,170,44.96,48,Regular,
7640177362049,PPRHPFR100L,Chopard Happy Felicia Roses W EDP 100 ml,60,14.99,5,Regular,
7640177362018,PPRHPLD100L,Chopard Happy Lemon Dulci EDP 100 ml,50,12.26,79,Regular,
7640177360731,PPRCHO100IIM,Chopard Imperiale Iris Malika EDP 100ml,145,38.15,23,Regular,
7640177360106,PPRCMA80,Chopard Malaki Amber EDP 80 ml,127,33.24,49,Regular,
7640177360144,PPRCMM80,Chopard Musk Malaki 80 ml EDP,102,26.43,1,Regular,
7640177360083,PPRCOM80,Chopard Oud Malaki EDP 80 ml,140,36.78,120+,Regular,
7640177360120,PPRCMR80,Chopard Rose Malaki EDP U 80 ml,125,32.7,35,Regular,
7640177366160,PETWIS75,Chopard Wish W EDP 75 ml,65,16.35,120+,Regular,3.41E+12
20714999346,PPRARM100E,Clinique Aromatics Elixir EDP W 100 ml,110,28.61,31,Regular,
20714881429,PETHPH100L21,Clinique Happy Heart EDP W 100 ml,75,19.07,120+,Regular,
652638010274,PPRCC100OC,Clive Christain Orginal Collection X Men Perfume 100 ml,745,201.63,1,Regular,
3386460113724,PETCOA100B,Coach Blue for Men EDT M 100 ml,110,28.61,120+,Regular,
3386460078306,PPRCOA90L,Coach Coach EDP W 90 ml,120,31.34,55,Regular,
3386460086325,PETCOA100,Coach Coach for Men EDT M 100 ml,115,29.97,120+,Regular,
3386460141253,PETCOA100G,Coach Green EDT 100 ml,140,36.78,74,Regular,
3386460142175,PPRCOA90LV,Coach New York Love EDP 90ml,130,34.06,120+,Regular,
3386460126625,PETCOA100OR,Coach New York Open Road EDT 100ml,130,34.06,120+,Regular,
3386460126571,PPRCOA90WR,Coach New York Wild Rose EDP 90ml,130,34.06,120+,Regular,
3386460096867,PPRCOAPL100,Coach Platinum EDP M 100 ml,102,26.43,120+,Regular,
8034041521899,PPRCOS100IRE,Costume National Intense Red Edition EDP 100ml,200,53.13,5,Regular,
8034041522377,PPRCOS100SG,Costume National Super Gloss EDP 100ml,150,39.51,7,Regular,
3614229832259,PETASN118M,Coty Aspen EDC M 118 ml,35,8.17,120+,Regular,
3508441001022,PPRCR100IT,Creed Green Irish Tweed M EDP 100 ml,670,181.2,16,Regular,
5060152405936,PETCSR100L,Cristiano Ronaldo Legacy M EDT 100 ml,73,18.53,5,Regular,
98691030475,PETCWV100L,Curve Wave W 100 ml EDT,45,10.9,1,Regular,
3616303461966,PETDB100CMBK,David Beckham Classic Black EDT M 100ml,35,8.17,120+,Regular,
3616303462062,PETDBC100M,David Beckham Classic Homme White EDT M 100 ml,35,8.17,120+,Regular,
5012874248872,PETDB75I,David Beckham Intimately Men EDT M 75 ml,33,7.63,120+,Regular,
3414200204415,PETADV100,Davidoff Adventure EDT M 100 ml,58,14.44,89,Regular,
3607340188602,PETCHMP90,Davidoff Champion M EDT 90Ml,65,16.35,120+,Regular,
3414202000572,PETCOW125,Davidoff Cool Water Man EDT M 125 ml,80,20.44,120+,Regular,3.41E+12
3607342359789,PETCOW200,Davidoff Cool Water Man EDT M 200 ml,110,28.61,120+,Regular,
3414202011752,PETCOW100L,Davidoff Cool Water Woman EDT W 100 ml,70,17.71,120+,Regular,
3607347462583,PETCOW100SRL,Davidoff Cool Water Woman Sea Rose EDT W 100 ml,75,19.07,120+,Regular,
3607344163773,PETHOW110,Davidoff Hot Water EDT M 110 ml,57,14.17,111,Regular,
3607349326135,PETDG100T,Davidoff The Game M EDT 100 ml,65,16.35,120+,Regular,3.61E+12
3414202000534,PETZIN125,Davidoff Zino EDT 125ml,53,13.08,33,Regular,
3614273277693,PETDIEFL125M,Diesel Fuel For Life M 125 ml EDT,110,28.61,21,Regular,
3348901181839,PPRADC100,Dior (Christian Dior) Addict 2014 EDP W 100 ml,375,100.82,2,Regular,
3348901419147,PETDIOR100,Dior (Christian Dior) Dior Pour Homme EDT 100 ml,290,77.66,45,Regular,
3348900147324,PETFRN200,Dior (Christian Dior) Fahrenheit EDT M 200 ml,470,126.7,63,Regular,
3348900012219,PETFRN100,Dior (Christian Dior) Fahrenheit M EDT 100 ml,350,94.01,27,Regular,
3348900921429,PETFEE100,Dior (Christian Dior) Forever and Ever EDT W 100 ml,335,89.92,15,Regular,
3348901580069,PETDIOR125S,Dior (Christian Dior) Homme Sport M EDT 125 ml,335,89.92,5,Regular,
3348900425309,PETPOI100H,Dior (Christian Dior) Hypnotic Poison EDT W 100 ml,350,94.01,53,Regular,
3348900871991,PETMDC100BB,Dior (Christian Dior) Miss Dior Blooming Bouquet EDT 100 ml,400,107.63,19,Regular,3.35E+12
3348901500838,PETDIOR100RNR,Dior (Christian Dior) Miss Dior Rose N Rose EDT 100 ml,295,79.02,6,Regular,
3348900606715,PETPOI100P,Dior (Christian Dior) Pure Poison EDP W 100 ml,395,106.27,10,Regular,
3348901368247,PPRSAU100B,Dior (Christian Dior) Sauvage EDP 100 ml,400,107.63,31,Regular,
3348901428545,PPRSAU200M,Dior (Christian Dior) Sauvage EDP M 200 ml,520,140.33,22,Regular,
3348901321129,PETSAU200M,Dior (Christian Dior) Sauvage EDT M 200 ml,440,118.53,3,Regular,
3348901250153,PETSAU60B,Dior (Christian Dior) Sauvage EDT M 60 ml,245,65.4,14,Regular,
3700431425935,PETDIP100TD,Diptyque Tam Dao EDT 100 ml,455,122.62,24,Regular,
22548172971,PPRBD100FB,DKNY Be Delicious Fresh Blossom EDP W 100 ml,123,32.15,44,Regular,
85715950208,PPRDKNY100BTESB,DKNY Be Tempted Eau So Blush  EDP W 100 ml,120,31.34,12,Regular,
85715950178,PPRDKNY100BT,DKNY Be Tempted EDP W 100 ml,120,31.34,2,Regular,
85715950116,PPRDKNY100GD,DKNY Golden Delicious EDP W 100 ml,120,31.34,33,Regular,
763511100019,PPRDKNY100,DKNY Women Energizing 2011 EDP W 100 ml,105,27.25,120+,Regular,
8057971183739,PPRDGDV100,Dolce & Gabbana Devotion  EDP 100 ml,225,59.95,40,Regular,
8057971181544,PETDGK100,Dolce & Gabbana King Edt M 100 ml,140,36.78,19,Regular,
3423473049654,PETDGK150,Dolce & Gabbana King Edt M 150 ml,165,43.6,34,Regular,
3423473101253,PPRDGK100,Dolce & Gabbana King Men EDP 100 ml,152,40.05,25,Regular,
8057971182053,PETDGLIM100,Dolce & Gabbana L Imperatrice EDT 100 ml,132,34.6,120+,Regular,
3423473032816,PPRDGLB100EI,Dolce & Gabbana Light Blue Eau Intense EDP W 100 ml,180,47.68,15,Regular,
3423473020516,PETDG125LB,Dolce & Gabbana Light Blue EDT M 125 ml,135,35.42,120+,Regular,3.39E+12
3423473020233,PETDG100LB,Dolce & Gabbana Light Blue EDT W 100 ml,147,38.69,58,Regular,
3423473020639,PPRDG100L,Dolce & Gabbana Pour Femme (2012) EDP W 100 ml,163,43.05,20,Regular,
3423473020776,PETDOG125,Dolce & Gabbana Pour Homme EDT M 125 ml,132,34.6,36,Regular,3.42E+12
8057971183661,PPRDGQ100,Dolce & Gabbana Queen W EDP 100 ml,195,51.77,16,Regular,
8057971180547,PPRDG100TOM,Dolce & Gabbana The One for Men EDP M 100 ml,235,62.67,35,Regular,
8057971180516,PETDOG150MO,Dolce & Gabbana The One for Men EDT M 150 ml,205,54.5,120+,Regular,
730870197202,PPRDGV150PU,Dolce & Gabbana Velvet Pure EDP W 150 ml,625,168.94,3,Regular,
85715807663,PPRDNH100AW,Dunhill Agar Wood EDP 100 ml,145,38.15,12,Regular,
85715807632,PPRDNH100AC,Dunhill Amalfi Citrus EDP 100 ml,145,38.15,58,Regular,
85715806611,PPRDNH100AD,Dunhill Arabian Desert EDP 100 ml,145,38.15,6,Regular,
85715806635,PPRDNH100BL,Dunhill British Leather EDP M 100 ml,145,38.15,24,Regular,
85715803535,PETDNH100C,Dunhill Custom EDT M 100 ml,55,13.62,120+,Regular,
85715801715,PETDNHB100,Dunhill Desire Black EDT M 100 ml,74,18.8,57,Regular,
85715801623,PETDNH150DB,Dunhill Desire Blue EDT M 150 ml,92,23.71,120+,Regular,
85715801555,PETDNH100DB,Dunhill Desire Blue M EDT 100 ml,72,18.26,120+,Regular,
85715801067,PETDNH100D,Dunhill Desire for Men EDT M 100 ml,73,18.53,120+,Regular,
85715801968,PETDNH100DG,Dunhill Desire Gold EDT 100 ml,75,19.07,30,Regular,
85715801128,PETDNH150DR,Dunhill Desire Red 150Ml Men Edt Spray,92,23.71,42,Regular,
85715801814,PETDNH100SL,Dunhill Desire Silver Man 100 EDT,74,18.8,59,Regular,
85715807755,PETDNH100DVB,Dunhill Driven Blue EDT M 100 ml,65,16.35,120+,Regular,
85715807649,PPRDNH100DV,Dunhill Driven EDP 100 ml,75,19.07,120+,Regular,
85715804013,PETDNH100,Dunhill Edition M EDT 100 ml,60,14.99,120+,Regular,
85715807670,PPRDNH100ES,Dunhill Egyptian Smoke EDP 100 ml,145,38.15,25,Regular,
85715806192,PPRDNH100ICA,Dunhill Icon Absolute EDP M 100 ml,111,28.88,1,Regular,
85715806116,PPRDNH100IEL,Dunhill Icon Elite EDP 100 ml,105,27.25,13,Regular,
85715806352,PPRDNH100IRB,Dunhill Icon Racing Blue EDP M 100 ml,102,26.43,120+,Regular,
85715806406,PPRDNH100IR,Dunhill Icon Racing EDP M 100 ml,95,24.52,120+,Regular,
85715806345,PPRDNH100IRR,Dunhill Icon Racing Red EDP M 100 ml,102,26.43,24,Regular,
85715806642,PPRDNH100IS,Dunhill Indian Sandalwood EDP 100 ml,145,38.15,11,Regular,
85715803016,PETDNH100L,Dunhill London EDT M 100 ml,59,14.71,68,Regular,
85715806628,PPRDNH100MA,Dunhill Moroccan Amber EDP 100 ml,145,38.15,120+,Regular,
85715805010,PETDNH75PS,Dunhill Pursuit M 75ml EDT,53,13.08,16,Regular,
85715807588,PPRDUN100SCNF,Dunhill Signature Collection Nordic Fougere EDP 100ml,145,38.15,120+,Regular,
85715807625,PPRDNH100VL,Dunhill Valensole Lavender EDP 100 ml,145,38.15,95,Regular,
7640233341414,PPRELI100ELX,Elie Saab Elixir W EDP 100ml,185,49.05,68,Regular,
7640233340196,PPRELIE90GON,Elie Saab Girl of Now EDP W 90 ml,165,43.6,17,Regular,
7640233340257,PPRELIE90GNS,Elie Saab Girl of Now Shine EDP W 90 ml,170,44.96,47,Regular,
7640233340127,PPRELIE90SW,Elie Saab In White W EDP 90 ml,170,44.96,15,Regular,
7640233341742,PPRES10B,Elie Saab Le Parfum Bridal EDP 10ml,35,8.17,112,Regular,
7640233340035,PPRELIE90S,Elie Saab Le Parfum EDP W 90 ml,170,44.96,43,Regular,
7640233340066,PPRES90LPE,Elie Saab Le Parfum Essentiel EDP 90ml,160,42.23,16,Regular,
7640233341025,PPRELIE90SI,Elie Saab Le Parfum Intense W EDP 90ml,150,39.51,14,Regular,
3423473017059,PPRELIE50SE,Elie Saab Le Parfume Essential EDP 50 ml,135,35.42,7,Regular,
7640233340097,PPRELIES90R,Elie Saab Le Perfume Royal EDP 90 ml,175,46.32,1,Regular,
7640233341001,PPRELIE90NN,Elie Saab Nuit Noor EDP W 90 ml,150,39.51,78,Regular,
85805390600,PET5AVN125,Elizabeth Arden 5th Avenue EDP W 125 ml,63,15.8,120+,Regular,
85805156602,PPR5AV125NYC,Elizabeth Arden 5Th Avenue Nyc EDP 125 ml,60,14.99,120+,Regular,
85805268848,PETGT100L,Elizabeth Arden Green Tea EDP W 100 ml,37,8.72,82,Regular,
85805242718,PETGT100SB,Elizabeth Arden Green Tea Sakura Blossom Edt 100ML,34,7.9,120+,Regular,
85805506261,PPRPRT100,Elizabeth Arden Pretty W EDP 100 ml,62,15.53,120+,Regular,
85805004675,PPRPRO100,Elizabeth Arden Provocative Woman EDP W 100 ml,58,14.44,120+,Regular,
719346373906,PETTRU100,Elizabeth Arden True Love W EDT 100 ml,47,11.44,21,Regular,
85805557331,PETWT100,Elizabeth Arden White Tea EDT W 100 ml,65,16.35,120+,Regular,
85805574109,PETWT100GL,Elizabeth Arden White Tea Ginger Lily EDT 100 ml,65,16.35,120+,Regular,
85805574024,PETWT100MB,Elizabeth Arden White Tea Mandarin Blossom EDT 100ml,65,16.35,120+,Regular,
719346022705,PETWDI100,Elizabeth Taylor White Diamonds EDT W 100 ml,63,15.8,120+,Regular,
719346243636,PETWDI100ER,Elizabeth Taylor White Diamonds En Rouge EDT 100ml,62,15.53,120+,Regular,
646876631520,PETUNG100M3,Emanuel Ungaro  Homme III EDT M 100 ml,70,17.71,3,Regular,
3605520380310,PPREMP100DL,EMP.ARMANI DIAMOND 100ML LAD. EDP SPRAY.,220,58.58,20,Regular,
8005610516134,PPRESCD80CN,Escada Celebrate Now EDP 80 ml,75,19.07,46,Regular,
3614227293960,PPRESC75M,Escada Magnetism EDP W 75 ml,95,24.52,120+,Regular,
887167095847,PPREL50A,Estee Lauder Aliage EDP 50 ml,140,36.78,6,Regular,
27131086871,PPRBUT75,Estee Lauder Beautiful EDP 75 ml,115,29.97,120+,Regular,
887167095885,PPREST50SP,Estee Lauder Estee Super W EDP 50 ml,135,35.42,32,Regular,
27131006534,PPRKNO75,Estee Lauder Knowing EDP W 75 ml,160,42.23,20,Regular,
27131521433,PETPLA100M,Estee Lauder Pleasure Men EDT 100 ml,90,23.16,73,Regular,
27131043317,PPRPLA100,Estee Lauder Pleasures EDP W 100 ml,117,30.52,120+,Regular,
27131020424,PETWHL60,Estee Lauder White Linen EDP 60 ml,140,36.78,24,Regular,
27131017752,PPREL67YD,Estee Lauder Youth-Dew EDP 67ml,90,23.16,32,Regular,
752590033349,PUPETE100LXL,Eternal Love X-Louis Lds 100Ml Edp,43,10.35,1,Regular,
8026247003187,PETETR100PG,Etro Pegaso 100 ml EDT,230,61.31,5,Regular,
3760264092162,PPREXN100ASK,Ex Nihilo Amber Sky EDP 100ml,655,177.11,9,Regular,
3770004085019,PPREXN100BDH,Ex Nihilo Bois D' Hiver EDP 100ml,505,136.24,23,Regular,
3760264090861,PPREXN100CZX,Ex Nihilo Citizen X EDP 100ml,505,136.24,6,Regular,
3770004085033,PPREXN100C352,Ex Nihilo Cologne 352 EDP 100ml,505,136.24,12,Regular,
3760264090236,PPREXN100DT,Ex Nihilo Devil Tender EDP 100ml,505,136.24,9,Regular,
3770004085026,PPREXN100FN,Ex Nihilo Fleur Narcotique EDP 100ml,755,204.36,9,Regular,
3760264095088,PPREXN100FNT,Ex Nihilo Fleur Narcotique Extrait De Parfum 100ml,730,197.55,12,Regular,
3760264097068,PPREXN100GIE,Ex Nihilo Gold Immortals Extrait EDP 100ml,655,177.11,9,Regular,
3760264092957,PPREXN100HD,Ex Nihilo Honore Delights EDP 100ml,525,141.69,6,Regular,
3760264094685,PPREXN100IP,Ex Nihilo Iris Porcelana EDP 100ml,505,136.24,12,Regular,
3770004085064,PPREXN100JF,Ex Nihilo Jasmin Fauve EDP 100ml,505,136.24,12,Regular,
3770004085903,PPREXN100LS,Ex Nihilo Love Shot EDP 100ml,505,136.24,12,Regular,
3770004085071,PPREXN100MI,Ex Nihilo Musc Infini EDP 100ml,495,133.51,12,Regular,
3770004085002,PPREXN100OVD,Ex Nihilo Oud Vendome EDP 100ml,505,136.24,24,Regular,
3770004085040,PPREXN100RH,Ex Nihilo Rose Hubris  EDP 100ml,505,136.24,24,Regular,
3760264096702,PPREXN100VG,Ex Nihilo Vesper Glitz EDP 100ml,525,141.69,3,Regular,
3770004085057,PPREXN100VM,Ex Nihilo Vetiver Moloko EDP 100ml,525,141.69,6,Regular,
3760048797108,PETFAC90RI,Faconnable Regatta Intense EDT 90ml,60,14.99,18,Regular,
3760048797092,PETFAC90RV,Faconnable Riviera EDP 90ml,60,14.99,12,Regular,
85715671462,PETFC100FIL,Fcuk Forever Intense Her EDT 100 ml,37,8.72,53,Regular,
85715671455,PETFC100FI,Fcuk Forever Intense Him EDT 100 ml,37,8.72,66,Regular,
870283007245,PPRFCF100PL,Fcuk Fricition Pulse W EDP 100 ml,37,8.72,3,Regular,
85715672858,PETFCF100M,Fcuk Friction M Edt 100Ml Spray,37,8.72,5,Regular,
85715672957,PETFC100FN,Fcuk Friction Night Him 100ml,37,8.72,2,Regular,
85715671028,PETFC100L,Fcuk Her EDT 100 ml,37,8.72,93,Regular,
85715671202,PETFC100RB,Fcuk Rebel Him EDT 100ml,37,8.72,3,Regular,
85715671110,PETFC100XTL,Fcuk Xtreme W EDT 100 ml,37,8.72,4,Regular,
8002135139053,PETFER125SR,Ferrari Red EDT M 125 ml,55,13.62,120+,Regular,
3575070044522,PPRFB100ABST,Franck Boclet Absinthe EDP 100ml,165,43.6,7,Regular,
3575070044478,PPRFB100AB,Franck Boclet Amber EDP 100ml,165,43.6,9,Regular,
3575070054507,PPRFB100BMW,Franck Boclet Be My Wife EDP 100ml,230,61.31,3,Regular,
3575070054514,PPRFB100BM,Franck Boclet Blue Moon EDP 100ml,220,58.58,15,Regular,
3575070044645,PPRFB100CF,Franck Boclet Cafe EDP 100ml,160,42.23,20,Regular,
3575070044607,PPRFB100CM,Franck Boclet Cashmere EDP 100ml,165,43.6,12,Regular,
3575070054477,PPRFB100CRM,Franck Boclet Crime EDP 100ml,200,53.13,19,Regular,
3575070054484,PPRFB100ET,Franck Boclet Erotic EDP 100ml,220,58.58,9,Regular,
3575070054491,PPRFB100IC,Franck Boclet Icon EDP 100ml,225,59.95,9,Regular,
3575070044416,PPRFB10LT,Franck Boclet Leather EDP 100ml,160,42.23,18,Regular,
3575070054538,PPRFB100MRD,Franck Boclet Married EDP 100ml,215,57.22,21,Regular,
3575070044447,PPRFB100OD,Franck Boclet Oud EDP 100ml,165,43.6,20,Regular,
3575070044430,PPRFB100PCL,Franck Boclet Patchouli EDP 100ml,185,49.05,1,Regular,
3575070044508,PPRFB100TK,Franck Boclet Tonka EDP 100ml,165,43.6,9,Regular,
3516641417314,PPRFOOT100,Franck Oliver Oud Touch 100 ml EDP,42,10.08,120+,Regular,
3516642117312,PPRFOWT100,Franck Oliver White Touch W 100 ml EDP,44,10.63,120+,Regular,
3516642128110,PETFV100BT,Franck Olivier Black Touch EDT 100ml,43,10.35,26,Regular,
3516640525324,PPRFOLPA75,Franck Olivier Franck Olivier Passion EDP W 75 ml,42,10.08,93,Regular,
3516641717315,PPRFOOV100,Franck Olivier Oud Vanille 100Ml Edp Spray,45,10.9,120+,Regular,
3760060764140,PPRFM100SI,Franco Maxim Splendor Invisible EDP 100ml,25,5.45,3,Regular,
3324266231341,PPRGIO100B,Giorgio Black Special Edition Edp For Men 100ml,26,5.72,118,Regular,
7640164030418,PPRGIS100ADM,Gisada Ambassador For Men EDP 100ml,245,65.4,111,Regular,
3274878122561,PETAMR100,Givenchy Amarige EDT W 100 ml,155,40.87,34,Regular,
3274870002717,PPRGAOD100LS,Givenchy Ange Demon Le Secret W EDP 100 ml,250,66.76,26,Regular,
3274872396197,PPRGIV100AOD,Givenchy Ange ou Demon EDP W 100 ml,245,65.4,24,Regular,
3274872441057,PPRGNT100BO,Givenchy Gentleman Boisee EDP 100 ml,205,54.5,108,Regular,
3274872423008,PETGNT100I,Givenchy Gentleman Intense M EDT 100 ml,180,47.68,6,Regular,
3274872441033,PPRGIV100G,Givenchy Gentleman M EDP 100 ml,210,55.86,36,Regular,
3274870012136,PETGNT100ON,Givenchy Gentleman Only EDT 100 ml,175,46.32,28,Regular,
3274872444126,PETGNT100,Givenchy Gentleman Originale M EDT 100 ml,155,40.87,10,Regular,
3274872439078,PPRGNT100RP,Givenchy Gentleman Reserve Privee EDP 100ml,260,69.48,30,Regular,
3274872448780,PPRGNT100S,Givenchy Gentlemen Society 100 ml,235,62.67,120+,Regular,
3274872388956,PETINU100,Givenchy Insense Ultramarine EDT M 100 ml,90,23.16,120+,Regular,
3274872456143,PPRGIV80IRB,Givenchy Irresistible EDP 80ml,240,64.03,22,Regular,
3274872419315,PETGIV80IRB,Givenchy Irresistible EDT 80 ml,200,53.13,114,Regular,
3274872438835,PETGIV80IRBF,Givenchy Irresistible Fraiche EDT 80 ml,175,46.32,120+,Regular,
3274872447561,PPRGIV80IRBRV,Givenchy Irresistible Rose Velvet EDP 80ml,265,70.84,73,Regular,
3274872372153,PPRGIV80IN,Givenchy L Interdit EDP 80 ml,245,65.4,120+,Regular,
3274872428058,PPRGIV80LIR,Givenchy L Interdit Rouge W EDP 80 ml,260,69.48,37,Regular,
3274872441989,PETGIV80IN,Givenchy L Interdit W EDT 80 ml,185,49.05,120+,Regular,
3274872433298,PPRGIV12.5LR,Givenchy L'Interdit  Rouge EDP W 12.5 ml,40,9.54,120+,Regular,
3274872456686,PPRORG100,Givenchy Organza EDP W 100 ml,160,42.23,12,Regular,3.27E+12
3274872395503,PETGIV100P,Givenchy Pie M EDT 100 ml,135,35.42,17,Regular,
3274872399167,PETGIV100BL,Givenchy Pour Homme Blue Label EDT M 100 ml,125,32.7,14,Regular,
3274870303166,PETGIV100M,Givenchy Pour Homme EDT M 100 ml,120,31.34,5,Regular,
3274872369412,PETGIV75ISS,Givenchy Very Irresistible EDT 75ml,195,51.77,61,Regular,
3274872369474,PPRGIV75ISS,Givenchy Very Irresistible Sensual EDP 75ml,240,64.03,45,Regular,
3274872428829,PETXRY100,Givenchy Xeryus Rouge M EDT 100 ml,117,30.52,120+,Regular,
3700134409492,PPRGP100UPNM,Glenn Perri Unpredictible Noir M EDP 100 ml,57,14.17,18,Regular,
711367109311,PETAG100CL,Goutal (Annick Goutal) Eau De Charlotte EDT 100 ml,220,58.58,6,Regular,
711367106822,PETAG100EDM,Goutal (Annick Goutal) Eau De Monsieur EDT M 100 ml,215,57.22,29,Regular,
711367109304,PETAG100EH,Goutal (Annick Goutal) Eau D'Hadrien EDT 100 ml,225,59.95,6,Regular,
711367109748,PETGOU100EDSM,Goutal (Annick Goutal) Eau Du Sud M EDT 100ml,220,58.58,12,Regular,
711367108130,PPRAG100EDN,Goutal (Annick Goutal) Etoile D'une Nuit EDP 100 ml,315,84.47,4,Regular,
711367108888,PPRAG100FDS,Goutal (Annick Goutal) Folie D un Soir EDP 100 ml,245,65.4,1,Regular,
711367109519,PPRAG100RP,Goutal (Annick Goutal) Rose Pompon EDP 100 ml,250,66.76,1,Regular,
711367109397,PETAG100RP,Goutal (Annick Goutal) Rose Pompon EDT 100 ml,225,59.95,41,Regular,
711367106846,PETAG100S,Goutal (Annick Goutal) Sables EDT M 100 ml,240,64.03,1,Regular,
7640111494027,PETCOB100,Gres Cabotine EDT W 100 ml,36,8.45,120+,Regular,
7640111492108,PETCOB100R,Gres Cabotine Rose W EDT 100ml,35,8.17,120+,Regular,
7640111494133,PPRCOB100,Gres Cabotine W Edp 100ml,39,9.26,120+,Regular,
719346021814,PETGYF125,Grey Flannel EDT 120 ml,50,12.26,120+,Regular,
737052925127,PPRGUC75BB,Gucci Bamboo EDP W 75 ml,205,54.5,2,Regular,
8005610481043,PPRGUC50BL,Gucci Bloom EDP 50 ml,170,44.96,69,Regular,
8005610481005,PPRGUC100BL,Gucci Bloom W EDP 100 ml,240,64.03,9,Regular,
3616302022472,PPRGUCF100G,Gucci Flora Gorgeous Gardenia EDP W 100 ml,290,77.66,33,Regular,
3616303048181,PPRGUCF100GJ,Gucci Flora Gorgeous Jasmine W EDP 100 ml,270,72.21,9,Regular,
8005610344157,PPRGUC90GA,Gucci Guilty Absolute M EDP 90 ml,220,58.58,120+,Regular,
8005610524177,PPRGUC90GAL,Gucci Guilty Absolute pour Femme EDP W 90 ml,220,58.58,106,Regular,
737052339047,PETGUC90G,Gucci Guilty Pour Homme EDT M 90 ml,190,50.41,35,Regular,
8005610328799,PETGUR75L,Gucci Rush EDT W 75 ml,220,58.58,45,Regular,
85715321510,PETGUE1981L100,Guess 1981 EDT W 100 ml,57,14.17,55,Regular,
85715321916,PETGUES100INL,Guess 1981 Indigo W EDT 100 ml,57,14.17,37,Regular,
85715322111,PETGUE1981LAM,Guess 1981 Los Angeles M EDT 100 ml,57,14.17,73,Regular,
85715321817,PETGUE1981M100,Guess 1981 M EDT 100 ml,57,14.17,49,Regular,
85715321305,PETGUES100MM,Guess By Marciano for Men EDT M 100 ml,53,13.08,120+,Regular,
